,SBP,DBP,BBI-P,BBI-EKG
0,1.36125050243928,1.3473491870951422,0.8677128900485702,0.8480254195402656
1,0.05498307210491985,0.047060804153359816,0.017303896868568574,0.01759381605816078
2,1.0806264728803279,1.3923893728349686,0.854330274301714,0.8721658668494032
3,0.024427662480533307,0.025189848122651924,0.008458062475545402,0.009107195092209124
4,1.8423765461026247,2.5452007668366634,0.8841068914944891,0.9236154763479542
5,0.03173016363860232,0.03269665951147148,0.0111956987868506,0.01228376077715856
6,1.3274898485708388,1.5169016696512236,0.957270126969895,0.9627797770994855
7,0.03754173454741027,0.045563268178053326,0.013515518469105096,0.015554794066873627
