,SBP,DBP,BBI-P,BBI-EKG
0,0.8965678908210598,0.9118645825432928,0.8975431883730995,1.0453910967819835
1,0.028378708163224783,0.03518636427199829,0.03539290075451119,0.03425260802021529
2,0.6354617995393249,0.633341182595949,0.6090235624578434,0.6367569795676413
3,0.010429108119365885,0.012422990543596907,0.010554355905607089,0.012078950937066138
4,0.8449986098541038,0.8189528612508389,0.7483512370240359,0.6980578029143477
5,0.037669736794685396,0.026984966590032432,0.03886886922529106,0.057343571989232456
6,0.9189008840764414,0.7692365659621292,0.9692429510451608,0.9962597886950327
7,0.019276303856594325,0.035287784019705455,0.02535069103915045,0.02962227496607229
